booking_id,passenger_id,flight_id,booking_date,status,passport_number,seat_number,emergency_contact_name,emergency_contact_phone,airline,source,destination,departure_time,arrival_time,duration_mins,is_overnight,duration_hhmm,route,is_delayed,departure_slot,payment_id,amount,payment_method,age,age_group,gender,first_name,last_name
B1045,P1057,SJ214,2026-03-19 11:37:36.951,NAN,74ce760b0e95213e3fff5ad00f196eb8b7aee43eba7a279932e33f2b2e0bf426,18C,T***,54195bffad59a4b40824c8bfc6a865ed256df7e1d21fe4dd117b01f2c1575334,SPICEJET,BOM,MAA,2026-04-20 20:54:41.703,2026-04-20 22:10:41.703,76.0,0.0,1h 16m,BOM to MAA,0.0,Evening (17-21),PAY1296,4401.56,UPI,44,31-45,M,I***,G***
B1046,P1813,UK059,2025-10-14 11:37:36.951,CONFIRMED,9ef4cfe5f49dffeb5ee2cb45c77ac2296960d555977e173bb79d08f3f0d65226,2C,Y***,74f42d9c34b8813cc0f2db3edd9beb9d469045cfec3de7ff9ac0ee33d38da8d4,VISTARA,HYD,MAA,2026-04-20 20:33:41.701,2026-04-20 22:10:41.701,97.0,0.0,1h 37m,HYD to MAA,0.0,Evening (17-21),PAY1112,13689.48,UPI,34,31-45,M,K***,J***
B1046,P1813,UK059,2025-10-14 11:37:36.951,CONFIRMED,9ef4cfe5f49dffeb5ee2cb45c77ac2296960d555977e173bb79d08f3f0d65226,2C,Y***,74f42d9c34b8813cc0f2db3edd9beb9d469045cfec3de7ff9ac0ee33d38da8d4,VISTARA,HYD,MAA,2026-04-20 20:33:41.701,2026-04-20 22:10:41.701,97.0,0.0,1h 37m,HYD to MAA,0.0,Evening (17-21),PAY1942,12592.83,UPI,34,31-45,M,K***,J***
B1047,P1833,6F151,2025-12-29 11:37:36.951,PENDING,f1327daf6d0806c29ba914371d194ebff99550be73b529ac8cd5dd09b91d1081,7C,G***,550ab7f72a573e443da44b68aa48893c643eba15af457e359cae7ba19c0519e4,INDIGO,CCU,HYD,2026-04-20 19:44:41.703,2026-04-20 22:04:41.703,140.0,0.0,2h 20m,CCU to HYD,0.0,Evening (17-21),,,,47,46-60,M,A***,D***
B1048,P1536,SJ236,2025-09-19 11:37:36.951,PENDING,9ca6bc2ee06f407195f72ab04e27e6e35c8508645b814da1c8d6de45fdcaca7c,18C,I***,1ddc5c2d0e37ee29724e7885576fb8f1f3f1bff6838a076ea6855bb1758b302c,SPICEJET,MAA,BOM,2026-04-20 18:03:41.704,2026-04-20 22:02:41.704,239.0,0.0,3h 59m,MAA to BOM,1.0,Evening (17-21),,,,19,18-30,F,R***,N***
B1049,P1072,SJ153,2025-07-28 11:37:36.951,INVALID,8892e475973ea45d20ee6a81747ffba930cdac3e8756db71c2ee65b46368ad51,3C,N***,9f2b3b6cc9aba7f1a8870c96f2fef2c4db701eafa640eda7ae9f3815bfb1e9d5,SPICEJET,DEL,CCU,2026-04-20 20:37:41.702,2026-04-20 22:00:41.702,83.0,0.0,1h 23m,DEL to CCU,0.0,Evening (17-21),,,,18,18-30,M,K***,B***
B1050,P1884,AI220,2026-01-15 11:37:36.951,PENDING,8b3bf8d35d3e4909e442ba2abda112dbafbf6fe6ccae7975d61624709546eb9a,7D,D***,cc2eb73f8a708421e9a759141f13ca76b28485d72d60e1d40070e4c8813f16dd,AIR INDIA,BOM,DEL,2026-04-20 20:19:41.703,2026-04-20 21:57:41.703,98.0,0.0,1h 38m,BOM to DEL,0.0,Evening (17-21),PAY1606,13350.33,NETBANKING,70,60+,F,A***,C***
B1051,P1922,6F028,2025-07-05 11:37:36.951,CANCELLED,3913d9f27a1083b63f485011f1a5735c603567f107c6f0ef103ccc85b7a20f89,16A,L***,f4a9fee8da500b0317ed60b28d8921b78272920793d0975f9a6cd427baa4c179,INDIGO,HYD,CCU,2026-04-20 19:49:41.701,2026-04-20 21:49:41.701,120.0,0.0,2h 0m,HYD to CCU,0.0,Evening (17-21),PAY1135,10875.08,CARD,70,60+,F,A***,G***
B1052,P1128,UK209,2025-12-30 11:37:36.951,CANCELLED,a9f0d094907de9b253f942342b8d067ca2afdc3c5a9e1a877e56154c91f966e1,33B,Z***,5bb86f682a147b6ad834f774c5e5d8c4ef37f18e4f5762c17c6177f69be6b090,,,,,,,,,,,,PAY1688,9827.3,CARD,35,31-45,M,D***,P***
B1053,P1598,UK216,2026-04-01 11:37:36.951,PENDING,6026bae8d80e2985cb0741aae88f922af9d58894228c12b2adb34969fbb4c14d,28B,I***,a08c846d54f583be4abca84c0cb6134e203c5244368d66727405a1b9cc80da7e,VISTARA,MAA,HYD,2026-04-20 18:33:41.704,2026-04-20 21:47:41.704,194.0,0.0,3h 14m,MAA to HYD,0.0,Evening (17-21),PAY1082,4621.1,UPI,39,31-45,M,A***,G***
B1053,P1598,UK216,2026-04-01 11:37:36.951,PENDING,6026bae8d80e2985cb0741aae88f922af9d58894228c12b2adb34969fbb4c14d,28B,I***,a08c846d54f583be4abca84c0cb6134e203c5244368d66727405a1b9cc80da7e,VISTARA,MAA,HYD,2026-04-20 18:33:41.704,2026-04-20 21:47:41.704,194.0,0.0,3h 14m,MAA to HYD,0.0,Evening (17-21),PAY1219,3081.42,CARD,39,31-45,M,A***,G***
B1054,P1841,AI132,2026-04-11 11:37:36.951,CANCELLED,56855c69424bb7849a2d7b53bb7fc0cb24c1ae804c3ae497e81f15698d3a1265,19C,A***,a628ad89b0f2da8ea6f87539f28a2f64a1bf9bfe232d3ab14493cf09fd4b8b29,AIR INDIA,BLR,BOM,2026-04-20 19:32:41.702,2026-04-20 21:41:41.702,129.0,0.0,2h 9m,BLR to BOM,0.0,Evening (17-21),,,,2,Under 18,M,D***,D***
B1055,P1425,6F012,2025-10-14 11:37:36.951,CANCELLED,d7d69ca8aa8e66e16760666cc98d69a755bb571beb6bbac08d651548e6742eb7,13F,I***,1ff4b64e3737f1e3b9f3a156636693bb230b3f5817c2e528208d16052401c133,INDIGO,CCU,HYD,2026-04-20 18:06:41.701,2026-04-20 21:31:41.701,205.0,0.0,3h 25m,CCU to HYD,1.0,Evening (17-21),,,,48,46-60,M,A***,G***
B1056,P1947,UK173,2026-03-24 11:37:36.951,CANCELLED,b7e5a7c1c37c38c56d0d5681960c65375153ca62ca9c1cdb99530be4391fe992,15B,R***,2ffb3a8db3c84b1423b10334c6c5a268db8f7e0c9fb1b96718d754f81619763c,VISTARA,MAA,BLR,2026-04-20 17:06:41.703,2026-04-20 21:22:41.703,256.0,0.0,4h 16m,MAA to BLR,1.0,Evening (17-21),PAY1616,3173.87,NETBANKING,13,Under 18,M,M***,S***
B1057,P1664,SJ047,2025-08-20 11:37:36.951,CANCELLED,97e3c8bc82cadfce5bfd6069fbd7854bd82cccc2d4ebafaf0388a64712b30740,14F,S***,29f125fdfab5fc340e2502665c46b183b6c0006cc0c6e56ef9bd3d0cacc0d534,SPICEJET,HYD,BOM,2026-04-20 20:44:41.701,2026-04-20 21:21:41.701,37.0,0.0,0h 37m,HYD to BOM,0.0,Evening (17-21),PAY1170,1987.07,UPI,27,18-30,M,M***,N***
B1057,P1664,SJ047,2025-08-20 11:37:36.951,CANCELLED,97e3c8bc82cadfce5bfd6069fbd7854bd82cccc2d4ebafaf0388a64712b30740,14F,S***,29f125fdfab5fc340e2502665c46b183b6c0006cc0c6e56ef9bd3d0cacc0d534,SPICEJET,HYD,BOM,2026-04-20 20:44:41.701,2026-04-20 21:21:41.701,37.0,0.0,0h 37m,HYD to BOM,0.0,Evening (17-21),PAY1566,10224.13,CARD,27,18-30,M,M***,N***
B1058,P1693,SJ043,2025-12-07 11:37:36.951,PENDING,d8a016d44f8fb4dd44817d6136c0766b303c46a6b4e0a3b01b29ebe9b8a2103f,8C,A***,1e06383ea28c4aebc3f7131f0ee77b51445bdbc67acbd9ae6c8260c98031595c,SpiceJet,MAA,DEL,2026-04-20 18:59:41.701,2026-04-20 21:08:41.701,129.0,0.0,2h 9m,MAA to DEL,0.0,Evening (17-21),,,,89,60+,M,I***,G***
B1059,P1124,UK140,2026-01-03 11:37:36.951,CONFIRMED,952825bedec0aa05bfd0351cc754d3b8a353e9d3a226b381578196124d5c2f87,23B,P***,73fd27c7bb94073be04ad0e9800b8531c41b4c5f4e2ef7f49f3dd7a02333fb5e,VISTARA,MAA,BLR,2026-04-20 19:37:41.703,2026-04-20 21:00:41.703,83.0,0.0,1h 23m,MAA to BLR,0.0,Evening (17-21),PAY1844,10839.07,UPI,88,60+,M,M***,V***
B1060,P1066,6F086,2025-12-30 11:37:36.951,CONFIRMED,f9ca2a32cebf34cab8b4ef11ec729ad154fe448d87a803425aaef59c89468b55,11A,H***,bd9b364e2d7a496fac7d8a13d748c059a17888465bddc1cdad4d44e9d18e4685,INDIGO,MAA,HYD,2026-04-20 20:23:41.702,2026-04-20 21:00:41.702,37.0,0.0,0h 37m,MAA to HYD,0.0,Evening (17-21),PAY1571,11681.98,UPI,2,Under 18,F,R***,S***
B1061,P1005,6F114,2026-04-05 11:37:36.951,CANCELLED,ad9003efa468fdbe111494edfe161ea825c4054234fa4b757e49517663ee26f7,19C,Y***,0236f89e048b0f1f68eb483f25f86b57f9a5c5828a188ab17f638fc15c6a00b7,INDIGO,BOM,MAA,2026-04-20 20:10:41.702,2026-04-20 21:00:41.702,50.0,0.0,0h 50m,BOM to MAA,0.0,Evening (17-21),PAY1621,12021.5,CARD,83,60+,M,R***,J***
B1061,P1005,6F114,2026-04-05 11:37:36.951,CANCELLED,ad9003efa468fdbe111494edfe161ea825c4054234fa4b757e49517663ee26f7,19C,Y***,0236f89e048b0f1f68eb483f25f86b57f9a5c5828a188ab17f638fc15c6a00b7,INDIGO,BOM,MAA,2026-04-20 20:10:41.702,2026-04-20 21:00:41.702,50.0,0.0,0h 50m,BOM to MAA,0.0,Evening (17-21),PAY1796,6835.68,CARD,83,60+,M,R***,J***
B1061,P1005,6F114,2026-04-05 11:37:36.951,CANCELLED,ad9003efa468fdbe111494edfe161ea825c4054234fa4b757e49517663ee26f7,19C,Y***,0236f89e048b0f1f68eb483f25f86b57f9a5c5828a188ab17f638fc15c6a00b7,INDIGO,BOM,MAA,2026-04-20 20:10:41.702,2026-04-20 21:00:41.702,50.0,0.0,0h 50m,BOM to MAA,0.0,Evening (17-21),PAY1907,12722.62,NETBANKING,83,60+,M,R***,J***
B1062,P1636,UK153,2025-06-12 11:37:36.951,CANCELLED,d11af476d2a04ce4b16f3e2a729bb2b57f25cc0069c222e3b6db5b226d4e828d,15D,M***,b3919ce319f8a82c84e443c3952de27031ff06f7b6e5bb154fdf9b32ef6ac052,VISTARA,CCU,HYD,2026-04-20 16:52:41.703,2026-04-20 20:53:41.703,241.0,0.0,4h 1m,CCU to HYD,1.0,Afternoon (12-17),,,,47,46-60,F,R***,G***
B1063,P1313,6F149,2025-05-19 11:37:36.951,CANCELLED,c3e96515e9766f108d617b0783346b2f5df111ab0aef960c69defbc136a55f91,9A,N***,c4ee5bd2a2528c01198445707e325e98db6644d39ca68e761ea06002cce40da1,INDIGO,BLR,CCU,2026-04-20 17:57:41.703,2026-04-20 20:42:41.703,165.0,0.0,2h 45m,BLR to CCU,0.0,Evening (17-21),,,,64,60+,M,A***,N***
B1064,P1325,UK145,2025-09-14 11:37:36.951,CONFIRMED,03f05ae617b4e4642810f15a55140e5a6b54b884862a27e4cdb101f5c84e00a1,24E,A***,c9789e16ecdea5fcbdafdea7df013374f1c47ed3f0b9f1d36d2eca5380e4bedd,VISTARA,BOM,HYD,2026-04-20 18:30:41.703,2026-04-20 20:41:41.703,131.0,0.0,2h 11m,BOM to HYD,0.0,Evening (17-21),PAY1899,14413.72,UPI,46,46-60,M,A***,B***
B1065,P1564,UK010,2026-03-06 11:37:36.951,CANCELLED,704a6756874de767784a88883479547913dc6bc187dbe630de93b5162aa91f6d,7B,V***,9cd86bdc77d3f2b857316116943bbf7e70037049456b7f0ec2f62106f9940d94,VISTARA,MAA,HYD,2026-04-20 17:53:41.701,2026-04-20 20:40:41.701,167.0,0.0,2h 47m,MAA to HYD,0.0,Evening (17-21),,,,18,18-30,M,S***,C***
B1066,P1577,SJ003,2025-11-05 11:37:36.951,PENDING,f18257df952f379af59b7275c3a6b3aeea1ae172e5c9cdce5d7a9fabda955839,1B,I***,549f5aa82d2341b3ac3fbc3e6211a384033e9ca61c5c1dd90f2248703d5dd849,SPICEJET,MAA,CCU,2026-04-20 19:50:41.701,2026-04-20 20:32:41.701,42.0,0.0,0h 42m,MAA to CCU,0.0,Evening (17-21),,,,27,18-30,F,S***,J***
B1067,P1825,SJ160,2025-07-23 11:37:36.951,PENDING,1351f29cd163d15ec71db960c1ba1beded8197a85477f6d46f63b24cdfa0ffce,7F,D***,1a90769ff69fa5a0ea9a5fa65b23acd0b014149e988d0c7bb42a0ce52001d9b8,SPICEJET,MAA,BLR,2026-04-20 19:45:41.703,2026-04-20 20:30:41.703,45.0,0.0,0h 45m,MAA to BLR,0.0,Evening (17-21),PAY1611,4488.44,UPI,61,60+,M,I***,I***
B1067,P1825,SJ160,2025-07-23 11:37:36.951,PENDING,1351f29cd163d15ec71db960c1ba1beded8197a85477f6d46f63b24cdfa0ffce,7F,D***,1a90769ff69fa5a0ea9a5fa65b23acd0b014149e988d0c7bb42a0ce52001d9b8,SPICEJET,MAA,BLR,2026-04-20 19:45:41.703,2026-04-20 20:30:41.703,45.0,0.0,0h 45m,MAA to BLR,0.0,Evening (17-21),PAY1825,7570.06,UPI,61,60+,M,I***,I***
B1067,P1825,SJ160,2025-07-23 11:37:36.951,PENDING,1351f29cd163d15ec71db960c1ba1beded8197a85477f6d46f63b24cdfa0ffce,7F,D***,1a90769ff69fa5a0ea9a5fa65b23acd0b014149e988d0c7bb42a0ce52001d9b8,SPICEJET,MAA,BLR,2026-04-20 19:45:41.703,2026-04-20 20:30:41.703,45.0,0.0,0h 45m,MAA to BLR,0.0,Evening (17-21),PAY1871,5374.84,NETBANKING,61,60+,M,I***,I***
B1068,P1505,UK224,2025-11-22 11:37:36.951,PENDING,432ac6ae13a6604f5dca36570735abb990de28dc1332bca7daea9b45a208cfe2,23A,D***,fc5e03baeaf905013fb6a940416a7e6619697b6d54b1962ffc31eddcafe4cc64,,,,,,,,,,,,PAY1584,5274.94,NETBANKING,89,60+,F,M***,M***
B1069,P1081,UK152,2025-08-02 11:37:36.951,CONFIRMED,c36a0309dd1a9f857b98002d47c23dce6a9440e10fcc78158fbaa780a11bded9,16E,F***,eda633b54cf9e72e0fa066870b40302cad5244c6e4437972562341bc23747dfc,VISTARA,BOM,CCU,2026-04-20 17:24:41.703,2026-04-20 20:13:41.703,169.0,0.0,2h 49m,BOM to CCU,0.0,Evening (17-21),PAY1214,14992.95,UPI,78,60+,M,K***,G***
B1070,P1598,SJ034,2025-09-22 11:37:36.951,CANCELLED,0933c05779c2a8063c64b044d7e297793f4c6422d840ffc2f87ddf5e8831046a,15D,V***,1eca84c7410da5aa565dcb69b32cedb47759866f9b3bc6423ab13755588d801c,SPICEJET,MAA,BOM,2026-04-20 15:20:41.701,2026-04-20 20:11:41.701,291.0,0.0,4h 51m,MAA to BOM,1.0,Afternoon (12-17),PAY1043,5631.13,NETBANKING,39,31-45,M,A***,G***
B1071,P1001,UK215,2025-12-21 11:37:36.951,CANCELLED,5efefc01c12ab2f1c1e3fd9df9000ab194599a4e1cfe1516be3b4ed5b555ac48,15F,J***,6ea14bb59681d57f690b8e0fbc7800d8ff32575ee691b88f7b72efc504faab51,VISTARA,BOM,DEL,2026-04-20 17:38:41.704,2026-04-20 19:50:41.704,132.0,0.0,2h 12m,BOM to DEL,0.0,Evening (17-21),,,,15,Under 18,M,K***,R***
B1072,P1203,UK089,2025-08-10 11:37:36.951,CANCELLED,7f803466d1db29aa83fe092a11d4a5b8790e64230b780006727af34ba26d540d,18F,V***,0d7d1807de6b5d46ad1c8337a88004b78b61ae50203b7ea48561a8ac584b3cfe,VISTARA,BOM,HYD,2026-04-20 15:38:41.702,2026-04-20 19:50:41.702,252.0,0.0,4h 12m,BOM to HYD,1.0,Afternoon (12-17),,,,54,46-60,M,A***,N***
B1073,P1661,6F180,2025-12-04 11:37:36.951,CONFIRMED,c4fc17cfe6f90194cd68e0b191abadab12eabffa97160d69deb16f722188dbc9,16A,A***,a9510d14023a2a647b4d2e03a08437770d349c235e156793e8b3a86bcf04084b,INDIGO,MAA,BLR,2026-04-20 15:24:41.703,2026-04-20 19:48:41.703,264.0,0.0,4h 24m,MAA to BLR,1.0,Afternoon (12-17),,,,28,18-30,F,K***,N***
B1074,P1804,6F188,2025-09-25 11:37:36.951,CONFIRMED,c621ccd1a8b23cf9ecc5021acb90dddf915dc04cf743287e80be7957fcae207b,7A,P***,4d81cff610753e8302272e0a80b9a1bb7d56b810a5864aed713a759b20bcc881,INDIGO,DEL,HYD,2026-04-20 14:57:41.703,2026-04-20 19:39:41.703,282.0,0.0,4h 42m,DEL to HYD,1.0,Afternoon (12-17),,,,42,31-45,F,M***,B***
B1075,P1403,UK131,2026-01-03 11:37:36.951,CONFIRMED,6e2817bf37de3fee237804cec259e12f05fd61c2b3dcd87022397eba245713d0,2F,S***,fd573ff437bc8f691c406c962845b9a481bec5a2f66d6133c4609eef1da04cee,VISTARA,BOM,DEL,2026-04-20 15:33:41.702,2026-04-20 19:39:41.702,246.0,0.0,4h 6m,BOM to DEL,1.0,Afternoon (12-17),,,,6,Under 18,M,M***,G***
B1076,P1102,UK055,2025-05-04 11:37:36.951,CONFIRMED,a52c7223e6b7f2841491df5b1badd8190d0a210a55c6c00cf4dfb9177da8fa7b,12B,M***,1c7d7bdbff2937044b606fc1b9266f113163e7b2becea10eb01da433006a0742,VISTARA,HYD,DEL,2026-04-20 16:48:41.701,2026-04-20 19:31:41.701,163.0,0.0,2h 43m,HYD to DEL,0.0,Afternoon (12-17),PAY1523,8247.5,CARD,1,Under 18,F,M***,K***
B1077,P1535,UK181,2025-05-03 11:37:36.951,PENDING,73021aaa4ada84c5d967727d32c29594b444536e1c806dfebd0d1d945ece7267,3A,R***,c77c98d3447fd8d1e7accc891706d5abcb6e3f55417492415cc58a0509004c13,VISTARA,MAA,DEL,2026-04-20 16:44:41.703,2026-04-20 19:26:41.703,162.0,0.0,2h 42m,MAA to DEL,0.0,Afternoon (12-17),PAY1198,2981.73,NETBANKING,61,60+,F,A***,P***
B1077,P1535,UK181,2025-05-03 11:37:36.951,PENDING,73021aaa4ada84c5d967727d32c29594b444536e1c806dfebd0d1d945ece7267,3A,R***,c77c98d3447fd8d1e7accc891706d5abcb6e3f55417492415cc58a0509004c13,VISTARA,MAA,DEL,2026-04-20 16:44:41.703,2026-04-20 19:26:41.703,162.0,0.0,2h 42m,MAA to DEL,0.0,Afternoon (12-17),PAY1381,8279.97,CARD,61,60+,F,A***,P***
B1078,P1367,6F077,2025-09-21 11:37:36.951,CONFIRMED,130d4479708de90747d0c5d2ae9422d7c103bcda03b4f09d0cd6252e691e0c4c,1B,S***,b9ba77b7d88ccd68ae23d33f6307503b540da45d26d4c3cd710afa1deaa01566,INDIGO,CCU,DEL,2026-04-20 14:55:41.702,2026-04-20 19:13:41.702,258.0,0.0,4h 18m,CCU to DEL,1.0,Afternoon (12-17),,,,36,31-45,F,R***,D***
B1079,P1211,SJ085,2025-06-03 11:37:36.951,CONFIRMED,efcf344155dd47ad520e9feae060713d329ec750ee01974187d5f2ba20ecfa1e,10D,Y***,5e2604701242798aba5d8fa8336460c34b35774b87b244ed2a9f53a45a33a97b,SPICEJET,BLR,MAA,2026-04-20 14:41:41.702,2026-04-20 19:11:41.702,270.0,0.0,4h 30m,BLR to MAA,1.0,Afternoon (12-17),,,,70,60+,F,I***,A***
B1080,P1576,SJ023,2025-06-05 11:37:36.951,CONFIRMED,7a9a9bb594bb3931019c593abd67a759381bf4328ebd6b2da6cb793c8c2a1cbc,22D,D***,fc1b4823e4dc498357e874430c5aeb6acebb265a58f3e19a5274e598e3357218,SPICEJET,HYD,MAA,2026-04-20 17:27:41.701,2026-04-20 19:09:41.701,102.0,0.0,1h 42m,HYD to MAA,0.0,Evening (17-21),PAY1640,6604.5,UPI,50,46-60,M,I***,N***
B1080,P1576,SJ023,2025-06-05 11:37:36.951,CONFIRMED,7a9a9bb594bb3931019c593abd67a759381bf4328ebd6b2da6cb793c8c2a1cbc,22D,D***,fc1b4823e4dc498357e874430c5aeb6acebb265a58f3e19a5274e598e3357218,SPICEJET,HYD,MAA,2026-04-20 17:27:41.701,2026-04-20 19:09:41.701,102.0,0.0,1h 42m,HYD to MAA,0.0,Evening (17-21),PAY1676,14564.92,CARD,50,46-60,M,I***,N***
B1081,P1960,SJ202,2025-11-13 11:37:36.951,CANCELLED,13e4f5c4ad8de058c5ac80795cdec81c5924e57a06a38a59a175211a8af951d3,29C,A***,c34f3ca3340e2f42ffb8073c38a31823da97cbe04584d318b24ed0a711c9135d,SPICEJET,CCU,HYD,2026-04-20 17:21:41.703,2026-04-20 19:08:41.703,107.0,0.0,1h 47m,CCU to HYD,0.0,Evening (17-21),,,,35,31-45,M,K***,M***
B1082,P1208,SJ150,2025-09-09 11:37:36.951,CANCELLED,03fd40a05f2bc4ddedc1c5da9481cc89cb0fd4fa2f26c8970ef545ac2971cb81,30A,T***,d62b718d754cc47c1aa766d82031e5d7b099c16f5abb6692a0b2d79082b04df6,SPICEJET,BOM,HYD,2026-04-20 15:33:41.702,2026-04-20 19:03:41.702,210.0,0.0,3h 30m,BOM to HYD,0.0,Afternoon (12-17),,,,53,46-60,M,A***,J***
B1083,P1762,SJ116,2025-05-12 11:37:36.951,CANCELLED,4ed931007b406419b8b208a68d7c18ff3ae82e66a439528132e4276f6f3c9017,9A,E***,7feca0497b9e508209b12b7746ddc56aac3d2c675eef3b1dae44c01305d2c094,SPICEJET,HYD,CCU,2026-04-20 17:33:41.702,2026-04-20 19:02:41.702,89.0,0.0,1h 29m,HYD to CCU,0.0,Evening (17-21),PAY1467,6777.38,NETBANKING,30,18-30,M,S***,N***
B1084,P1896,6F270,2025-06-14 11:37:36.951,PENDING,057ece20e48dd1a2073328e0a4ca4a72376f76a3b5596a85c6c3f2395415230f,16E,V***,3a49231b167bbc6d0b9e900c2cd32437c03b3fe33cd528bddac95ce056d78b05,,,,,,,,,,,,,,,55,46-60,F,S***,K***
B1085,P1116,UK150,2026-03-24 11:37:36.951,PENDING,3198ac38444c37e4751053a4890a2d42ec70a2bc9aa53d6d240cdd64cf0c380d,12A,A***,583771feca141dcb2c649e37009c907ac29a10892adfae8959840fd46242dedd,VISTARA,DEL,CCU,2026-04-20 18:31:41.703,2026-04-20 19:01:41.703,30.0,0.0,0h 30m,DEL to CCU,0.0,Evening (17-21),PAY1976,11410.8,NETBANKING,73,60+,F,V***,G***
B1086,P1627,SJ237,2026-02-16 11:37:36.951,CONFIRMED,ee9fb89728687754b382c3a3ff7e9b2d14fe227ad567b0bad2832dfc5429346b,5D,E***,23ba33a8e454065ee31492d90afbff53242117158437b8ee8b67d60f2030f689,SPICEJET,BOM,CCU,2026-04-20 16:32:41.704,2026-04-20 19:00:41.704,148.0,0.0,2h 28m,BOM to CCU,0.0,Afternoon (12-17),PAY1421,3704.21,UPI,21,18-30,M,A***,I***
B1086,P1627,SJ237,2026-02-16 11:37:36.951,CONFIRMED,ee9fb89728687754b382c3a3ff7e9b2d14fe227ad567b0bad2832dfc5429346b,5D,E***,23ba33a8e454065ee31492d90afbff53242117158437b8ee8b67d60f2030f689,SPICEJET,BOM,CCU,2026-04-20 16:32:41.704,2026-04-20 19:00:41.704,148.0,0.0,2h 28m,BOM to CCU,0.0,Afternoon (12-17),PAY1610,1169.75,UPI,21,18-30,M,A***,I***
B1087,P1748,AI221,2025-05-08 11:37:36.951,CANCELLED,a66a20449cb6bd532d4ba7e9c5e3cd76a54bef678424dcdba4b39f3eb1b9a499,2F,W***,645c3bdd37cbb27ed78afa9b57888b3f574f40c8ea0a8089bf32171ee27d096e,AIR INDIA,MAA,HYD,2026-04-20 16:18:41.703,2026-04-20 18:54:41.703,156.0,0.0,2h 36m,MAA to HYD,0.0,Afternoon (12-17),PAY1183,1154.4,NETBANKING,51,46-60,M,S***,S***
B1087,P1748,AI221,2025-05-08 11:37:36.951,CANCELLED,a66a20449cb6bd532d4ba7e9c5e3cd76a54bef678424dcdba4b39f3eb1b9a499,2F,W***,645c3bdd37cbb27ed78afa9b57888b3f574f40c8ea0a8089bf32171ee27d096e,AIR INDIA,MAA,HYD,2026-04-20 16:18:41.703,2026-04-20 18:54:41.703,156.0,0.0,2h 36m,MAA to HYD,0.0,Afternoon (12-17),PAY1278,2037.52,UPI,51,46-60,M,S***,S***
B1088,P1477,SJ081,2026-03-25 11:37:36.951,PENDING,c3f2a2d2172019d4e119f02cab6e15ec79521e047c770f1d9f16de30e94ac040,31A,V***,1281fd85d260cc8c58b4be6796564921d6864f5860e5c65de3d34592fc9d5bc8,SPICEJET,BOM,BLR,2026-04-20 17:04:41.702,2026-04-20 18:53:41.702,109.0,0.0,1h 49m,BOM to BLR,0.0,Evening (17-21),PAY1940,7375.1,UPI,51,46-60,F,K***,M***
B1089,P1104,UK189,2025-09-03 11:37:36.951,CANCELLED,3d7a65c4a55484413c0a6c44d44f7a1be5b17b113a4b77435b8ca8df66a957cd,25F,K***,e2c984839128a59a8df08b6083f13c56e5387eac9c07743325ecfeacd6551724,VISTARA,BLR,MAA,2026-04-20 15:07:41.703,2026-04-20 18:51:41.703,224.0,0.0,3h 44m,BLR to MAA,0.0,Afternoon (12-17),,,,88,60+,F,V***,V***
B1090,P1494,SJ068,2025-05-16 11:37:36.951,PENDING,8a7dafa24c3dfb43091f548f44e751616351aa66cb93a2fd9473cf98dfd67e99,31C,X***,5de4f4424493c30149709e53d37a6cf2eac3f62a54d37303f42b21f05fb744f2,SPICEJET,BLR,BOM,2026-04-20 16:44:41.701,2026-04-20 18:48:41.701,124.0,0.0,2h 4m,BLR to BOM,0.0,Afternoon (12-17),,,,81,60+,F,K***,C***
B1091,P1770,6F043,2025-08-18 11:37:36.951,PENDING,a3e6a4a3036bf10aaa5456e44d849e4c5935de70118fd111e4334e4c88aaa5d0,25D,N***,b32fc97b3524a999a4848c95c4eeb794539b6148a333f11a8f328502323cfbf3,INDIGO,BOM,HYD,2026-04-20 17:17:41.701,2026-04-20 18:43:41.701,86.0,0.0,1h 26m,BOM to HYD,0.0,Evening (17-21),,,,17,Under 18,M,M***,M***
B1092,P1045,UK187,2026-03-18 11:37:36.951,CONFIRMED,19359d199d94b4ca8ac1c6a53eb236b98ff234eddee093a67566f71f705260e8,16D,G***,1e322f84e3f1c78cb00d956fd5485c1ab33843ea651d354c6c04274133c23ecd,VISTARA,BLR,BOM,2026-04-20 16:52:41.703,2026-04-20 18:42:41.703,110.0,0.0,1h 50m,BLR to BOM,0.0,Afternoon (12-17),PAY1171,9120.54,UPI,39,31-45,M,K***,R***
B1092,P1045,UK187,2026-03-18 11:37:36.951,CONFIRMED,19359d199d94b4ca8ac1c6a53eb236b98ff234eddee093a67566f71f705260e8,16D,G***,1e322f84e3f1c78cb00d956fd5485c1ab33843ea651d354c6c04274133c23ecd,VISTARA,BLR,BOM,2026-04-20 16:52:41.703,2026-04-20 18:42:41.703,110.0,0.0,1h 50m,BLR to BOM,0.0,Afternoon (12-17),PAY1786,5439.03,CARD,39,31-45,M,K***,R***
B1092,P1045,UK187,2026-03-18 11:37:36.951,CONFIRMED,19359d199d94b4ca8ac1c6a53eb236b98ff234eddee093a67566f71f705260e8,16D,G***,1e322f84e3f1c78cb00d956fd5485c1ab33843ea651d354c6c04274133c23ecd,VISTARA,BLR,BOM,2026-04-20 16:52:41.703,2026-04-20 18:42:41.703,110.0,0.0,1h 50m,BLR to BOM,0.0,Afternoon (12-17),PAY1893,1339.36,NETBANKING,39,31-45,M,K***,R***
